,price,review_scores_value,room_type,instant_bookable,host_identity_verified,number_of_reviews,beds,bath,bedrooms,reviews_per_month,neighbourhood_cleansed,property_type,availability_30,availability_60,availability_90,availability_365,profit_per_bed
5353,14.796547472256474,5.0,Private room,t,t,9,1.0,1.5  ,1.0,0.29,Ñuñoa,Private room in rental unit,22,52,82,356,14.796547472256474
5354,26.34648581997534,4.85,Entire home/apt,t,t,121,1.0,1 ,1.0,3.79,Santiago,Entire condominium (condo),25,55,85,85,26.34648581997534
5355,39.45745992601727,4.83,Private room,t,f,6,1.0,1  ,1.0,0.42,Ñuñoa,Private room in guest suite,30,60,90,179,39.45745992601727
5356,18.49568434032059,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in rental unit,29,59,89,89,18.49568434032059
5357,22.19482120838471,5.0,Private room,f,t,3,1.0,1  ,1.0,0.1,Ñuñoa,Private room in residential home,25,55,85,360,22.19482120838471
5358,19.033292231812577,,Private room,f,t,0,1.0,1.5 ,1.0,,Santiago,Private room in rental unit,29,59,89,364,19.033292231812577
5359,14.796547472256474,5.0,Private room,f,f,20,2.0,1  ,1.0,0.64,Las Condes,Private room in residential home,0,0,22,200,7.398273736128237
5360,22.19482120838471,,Private room,t,f,0,1.0,1  ,1.0,,Ñuñoa,Private room in rental unit,30,60,90,90,22.19482120838471
5361,43.15659679408138,4.84,Entire home/apt,t,t,37,1.0,2 ,1.0,1.16,Ñuñoa,Entire rental unit,0,25,55,145,43.15659679408138
5362,67.81750924784217,4.81,Entire home/apt,t,f,43,3.0,1 ,2.0,1.35,Independencia,Entire rental unit,25,55,62,62,22.60583641594739
5363,55.487053020961774,4.92,Entire home/apt,t,t,14,3.0,2 ,2.0,0.48,Providencia,Entire rental unit,0,0,0,51,18.49568434032059
5365,12.330456226880395,4.64,Private room,f,t,11,1.0,1  ,1.0,0.37,San Miguel,Private room in rental unit,0,0,0,268,12.330456226880395
5366,172.62638717632552,,Entire home/apt,t,t,0,4.0,2 ,5.0,,Quilicura,Entire rental unit,30,60,90,365,43.15659679408138
5367,28.71023427866831,4.81,Entire home/apt,t,t,67,1.0,1 ,1.0,2.14,Santiago,Entire loft,1,22,46,46,28.71023427866831
5368,22.564734895191123,,Private room,f,f,0,1.0,1  ,1.0,,Vitacura,Private room in condominium (condo),0,1,25,25,22.564734895191123
5369,30.826140567200987,,Private room,t,t,0,1.0,1  ,,,San Miguel,Private room in rental unit,29,59,89,179,30.826140567200987
5370,17.26263871763255,5.0,Private room,t,t,1,1.0,1.5  ,,0.03,Providencia,Private room in rental unit,27,57,87,362,17.26263871763255
5371,33.292231812577064,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,180,33.292231812577064
5372,39.45745992601727,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,39.45745992601727
5373,44.38964241676942,3.0,Private room,f,f,1,2.0,1  ,1.0,0.03,Santiago,Private room in hostel,30,60,90,365,22.19482120838471
5374,54.254007398273735,,Shared room,f,f,0,1.0,5  ,1.0,,Santiago,Shared room in hostel,30,60,90,365,54.254007398273735
5375,36.99136868064118,,Private room,f,f,0,2.0,5  ,1.0,,Santiago,Private room in hostel,30,60,90,365,18.49568434032059
5376,57.82983970406905,4.87,Entire home/apt,f,t,47,1.0,1 ,1.0,1.48,Ñuñoa,Entire rental unit,19,49,79,354,57.82983970406905
5377,34.5252774352651,,Private room,f,f,0,2.0,5  ,1.0,,Santiago,Private room in hostel,30,60,90,365,17.26263871763255
5378,13.563501849568434,4.78,Private room,f,f,23,2.0,1  ,1.0,0.72,Las Condes,Private room in residential home,0,0,0,55,6.781750924784217
5379,49.32182490752158,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,49.32182490752158
5380,49.32182490752158,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,49.32182490752158
5381,49.32182490752158,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,49.32182490752158
5382,49.32182490752158,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,49.32182490752158
5383,36.99136868064118,4.85,Entire home/apt,t,f,65,2.0,1 ,1.0,2.04,Santiago,Entire rental unit,11,17,17,17,18.49568434032059
5384,44.38964241676942,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,44.38964241676942
5385,49.32182490752158,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,49.32182490752158
5386,49.32182490752158,,Private room,f,f,0,3.0,5  ,1.0,,Santiago,Private room in hostel,30,60,90,365,16.440608302507194
5387,56.72009864364981,4.94,Entire home/apt,t,t,34,1.0,1 ,1.0,1.06,Las Condes,Entire rental unit,0,25,55,330,56.72009864364981
5388,49.32182490752158,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,49.32182490752158
5389,44.38964241676942,,Private room,f,f,0,2.0,1  ,,,Santiago,Private room in hostel,30,60,90,365,22.19482120838471
5390,44.38964241676942,,Private room,f,f,0,2.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,22.19482120838471
5391,36.99136868064118,,Private room,f,f,0,2.0,5  ,1.0,,Santiago,Private room in hostel,30,60,90,365,18.49568434032059
5392,36.99136868064118,,Private room,f,f,0,2.0,5  ,1.0,,Santiago,Private room in hostel,30,60,90,365,18.49568434032059
5393,18.49568434032059,4.33,Private room,f,t,3,1.0,1  ,1.0,0.1,Santiago,Private room in rental unit,28,58,88,178,18.49568434032059
5394,14.796547472256474,4.71,Private room,f,f,7,1.0,1  ,1.0,0.22,Providencia,Private room in rental unit,0,0,23,298,14.796547472256474
5395,34.5252774352651,1.0,Private room,f,f,1,2.0,5  ,1.0,0.34,Santiago,Private room in hostel,30,60,90,365,17.26263871763255
5396,34.5252774352651,,Private room,f,f,0,2.0,5  ,1.0,,Santiago,Private room in hostel,30,60,90,365,17.26263871763255
5397,39.45745992601727,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,39.45745992601727
5398,39.45745992601727,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,39.45745992601727
5399,39.45745992601727,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,39.45745992601727
5400,39.45745992601727,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,39.45745992601727
5401,39.45745992601727,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,39.45745992601727
5402,39.45745992601727,,Private room,f,f,0,1.0,1  ,1.0,,Santiago,Private room in hostel,30,60,90,365,39.45745992601727
5403,25.89395807644883,4.0,Private room,f,f,1,1.0,5  ,1.0,0.04,Santiago,Private room in hostel,30,60,90,365,25.89395807644883
5404,25.89395807644883,,Private room,f,f,0,1.0,5  ,1.0,,Santiago,Private room in hostel,30,60,90,365,25.89395807644883
5405,25.89395807644883,,Private room,f,f,0,1.0,4.5  ,1.0,,Santiago,Private room in hostel,30,60,90,365,25.89395807644883
5406,25.89395807644883,,Private room,f,f,0,1.0,5  ,1.0,,Santiago,Private room in hostel,30,60,90,365,25.89395807644883
5407,25.89395807644883,,Private room,f,f,0,1.0,5  ,1.0,,Santiago,Private room in hostel,30,60,90,365,25.89395807644883
5408,22.19482120838471,5.0,Private room,f,f,3,1.0,1  ,1.0,0.09,Ñuñoa,Private room in rental unit,30,60,89,89,22.19482120838471
5409,9.864364981504316,,Private room,t,f,0,1.0,,1.0,,Quinta Normal,Private room in rental unit,30,60,90,365,9.864364981504316
5410,8.508014796547473,,Shared room,t,f,0,4.0,6  ,1.0,,Santiago,Shared room in aparthotel,30,60,90,365,2.127003699136868
5411,17.26263871763255,4.92,Private room,t,t,71,1.0,1  ,1.0,2.25,Santiago,Private room in residential home,27,57,87,362,17.26263871763255
5412,32.059186189889026,4.8,Entire home/apt,t,t,10,2.0,1 ,,1.32,Providencia,Entire rental unit,0,25,30,115,16.029593094944513
5413,218.77681874229347,,Entire home/apt,t,f,0,6.0,2 ,2.0,,Lo Barnechea,Entire rental unit,0,0,0,0,36.46280312371558
5414,12.330456226880395,5.0,Private room,f,f,1,1.0,1  ,1.0,0.03,Santiago,Private room in residential home,0,0,23,59,12.330456226880395
5415,67.81750924784217,4.59,Private room,t,t,56,2.0,1  ,1.0,1.91,Providencia,Private room in rental unit,27,57,87,362,33.908754623921084
5416,33.908754623921084,4.75,Entire home/apt,f,t,13,1.0,1 ,1.0,0.41,Ñuñoa,Entire rental unit,0,0,3,276,33.908754623921084
5417,33.292231812577064,4.85,Entire home/apt,f,t,46,1.0,1 ,1.0,1.47,Santiago,Entire rental unit,21,51,81,356,33.292231812577064
5418,9.864364981504316,5.0,Private room,f,t,17,2.0,1  ,1.0,0.53,San Miguel,Private room in serviced apartment,0,0,0,210,4.932182490752158
5420,36.99136868064118,3.83,Entire home/apt,t,t,6,3.0,2 ,2.0,0.23,Santiago,Entire rental unit,12,42,72,347,12.330456226880393
5421,86.31319358816276,,Entire home/apt,t,t,0,2.0,2.5 ,2.0,,Providencia,Entire rental unit,30,60,90,365,43.15659679408138
5422,12.598027127003698,4.96,Private room,t,t,23,1.0,1  ,1.0,0.78,Ñuñoa,Private room in residential home,13,39,69,334,12.598027127003698
5423,28.360049321824903,5.0,Private room,t,t,45,2.0,1.5  ,2.0,1.41,Las Condes,Private room in rental unit,12,37,67,342,14.180024660912451
5424,55.487053020961774,4.8,Entire home/apt,f,f,5,3.0,2 ,2.0,0.16,Providencia,Entire rental unit,0,0,23,113,18.49568434032059
5425,36.99136868064118,5.0,Entire home/apt,f,f,3,3.0,2 ,2.0,0.11,Santiago,Entire rental unit,0,0,23,23,12.330456226880393
5426,55.487053020961774,4.6,Entire home/apt,f,t,8,4.0,2 ,3.0,0.25,Independencia,Entire rental unit,9,39,69,159,13.871763255240444
5427,43.15659679408138,4.75,Private room,t,t,4,2.0,1  ,1.0,0.13,Santiago,Room in hotel,30,60,90,365,21.57829839704069
5428,38.224414303329226,4.71,Private room,t,f,7,1.0,1  ,1.0,0.53,Providencia,Room in hotel,27,57,87,177,38.224414303329226
5429,42.45252774352651,4.6,Entire home/apt,f,t,76,1.0,1 ,,2.38,Santiago,Entire rental unit,30,60,90,365,42.45252774352651
5430,10.416769420468558,5.0,Private room,f,t,14,2.0,1  ,1.0,0.47,Pedro Aguirre Cerda,Private room in rental unit,4,29,59,334,5.208384710234279
5431,14.796547472256474,,Private room,t,f,0,1.0,1 ,,,Santiago,Private room in rental unit,29,59,89,179,14.796547472256474
5432,86.31319358816276,,Entire home/apt,f,t,0,1.0,1 ,2.0,,Providencia,Entire rental unit,27,57,87,87,86.31319358816276
5433,51.356350184956845,2.5,Private room,t,f,2,1.0,1  ,1.0,0.19,Providencia,Room in hotel,0,0,0,268,51.356350184956845
5434,369.9136868064118,,Private room,t,f,1,5.0,1  ,2.0,0.04,Lo Barnechea,Private room in rental unit,30,60,90,180,73.98273736128236
5435,46.8557336621455,,Private room,t,t,0,4.0,2 ,2.0,,Santiago,Private room in rental unit,0,0,0,0,11.713933415536374
5436,14.796547472256474,5.0,Private room,f,f,2,1.0,1  ,1.0,0.07,Providencia,Private room in rental unit,5,35,65,339,14.796547472256474
5437,15.853267570900124,5.0,Private room,f,f,2,1.0,1.5  ,1.0,0.06,Las Condes,Private room in residential home,28,58,88,363,15.853267570900124
5438,27.127003699136868,,Private room,t,f,0,1.0,1  ,1.0,,Vitacura,Private room in residential home,30,60,90,179,27.127003699136868
5439,49.32182490752158,4.71,Entire home/apt,t,t,17,3.0,2 ,2.0,0.54,Ñuñoa,Entire rental unit,0,0,1,181,16.440608302507194
5440,345.25277435265104,4.83,Entire home/apt,t,f,6,4.0,2 ,2.0,1.61,Lo Barnechea,Entire condominium (condo),0,0,0,98,86.31319358816276
5441,40.44019728729963,5.0,Entire home/apt,t,f,2,3.0,2 ,2.0,0.06,Santiago,Entire rental unit,0,0,23,113,13.480065762433211
5442,12.330456226880395,5.0,Private room,f,t,1,1.0,1  ,1.0,0.03,La Reina,Private room in rental unit,23,53,83,358,12.330456226880395
5443,24.66091245376079,4.0,Private room,f,t,2,1.0,1  ,1.0,0.06,Santiago,Private room in residential home,29,59,89,179,24.66091245376079
5444,24.66091245376079,4.95,Private room,f,t,20,2.0,1  ,1.0,0.7,Santiago,Private room in residential home,29,59,89,179,12.330456226880395
5445,41.92355117139334,,Entire home/apt,t,f,0,1.0,1 ,1.0,,Santiago,Entire rental unit,30,60,90,365,41.92355117139334
5446,18.318125770653516,4.41,Private room,f,t,34,1.0,1  ,1.0,1.08,Santiago,Room in hotel,29,59,89,364,18.318125770653516
5447,36.19852034525277,4.75,Entire home/apt,f,f,8,2.0,1 ,1.0,0.29,Santiago,Entire rental unit,0,28,58,333,18.099260172626384
5448,221.9482120838471,3.5,Entire home/apt,t,f,2,2.0,1 ,2.0,0.08,Santiago,Entire rental unit,30,60,90,365,110.97410604192355
5449,28.97657213316893,5.0,Entire home/apt,f,t,6,1.0,1 ,1.0,0.19,Las Condes,Entire rental unit,0,0,23,23,28.97657213316893
5450,17.26263871763255,4.76,Entire home/apt,t,t,17,1.0,1 ,1.0,0.56,La Reina,Entire guest suite,0,0,4,273,17.26263871763255
5451,14.796547472256474,,Private room,f,t,0,1.0,1 ,1.0,,Providencia,Private room in rental unit,25,55,85,360,14.796547472256474
5452,29.59309494451295,,Private room,t,f,0,3.0,2  ,3.0,,La Florida,Private room in residential home,30,60,90,90,9.864364981504316
5453,9.864364981504316,4.98,Private room,f,t,43,1.0,1  ,1.0,1.37,Santiago,Private room in condominium (condo),1,1,1,179,9.864364981504316
5454,149.26017262638717,5.0,Entire home/apt,t,f,4,5.0,0 ,,0.13,Santiago,Entire rental unit,30,60,90,365,29.852034525277436
5455,53.0209617755857,4.78,Entire home/apt,t,f,32,2.0,1 ,2.0,1.02,Santiago,Entire rental unit,21,21,44,44,26.51048088779285
5456,18.49568434032059,,Private room,t,f,0,1.0,2  ,3.0,,Ñuñoa,Private room in rental unit,30,60,89,89,18.49568434032059
5458,18.49568434032059,,Private room,t,t,0,1.0,1  ,1.0,,Santiago,Private room in rental unit,30,60,90,180,18.49568434032059
5459,14.064118372379776,4.81,Private room,f,t,37,1.0,1  ,1.0,1.21,Recoleta,Private room in condominium (condo),3,23,23,23,14.064118372379776
5460,30.826140567200987,,Private room,t,t,0,1.0,1 ,1.0,,Peñalolén,Private room in rental unit,30,60,90,365,30.826140567200987
5461,12.330456226880395,4.43,Private room,t,t,7,4.0,2  ,3.0,0.22,Santiago,Private room in condominium (condo),20,50,76,342,3.082614056720099
5462,150.26140567200986,,Entire home/apt,f,t,0,1.0,1 ,2.0,,Santiago,Entire rental unit,29,59,89,364,150.26140567200986
5463,18.49568434032059,5.0,Private room,f,t,10,1.0,1  ,1.0,0.32,Providencia,Private room in rental unit,0,24,54,144,18.49568434032059
5464,66.02959309494452,,Private room,t,f,0,1.0,28 ,28.0,,Providencia,Room in hotel,30,60,90,365,66.02959309494452
5465,67.81750924784217,4.71,Entire home/apt,f,t,17,3.0,1 ,1.0,0.64,Las Condes,Entire rental unit,1,26,56,330,22.60583641594739
5466,29.83353884093712,5.0,Private room,f,f,1,2.0,1  ,1.0,0.04,Pudahuel,Private room in residential home,30,60,90,180,14.91676942046856
5467,55.487053020961774,,Entire home/apt,t,f,0,2.0,1 ,1.0,,Providencia,Entire rental unit,28,58,88,363,27.743526510480887
5468,14.796547472256474,1.0,Private room,t,f,1,1.0,0  ,,0.13,Las Condes,Private room in rental unit,28,58,88,178,14.796547472256474
5469,49.7225647348952,,Private room,t,t,0,1.0,1  ,1.0,,La Reina,Private room in condominium (condo),30,60,90,365,49.7225647348952
5470,15.413070283600494,4.54,Private room,t,t,13,1.0,1.5 ,,0.42,Santiago,Private room in residential home,27,57,87,362,15.413070283600494
5471,43.15659679408138,,Private room,f,f,0,1.0,1.5  ,3.0,,Providencia,Private room in rental unit,30,60,90,90,43.15659679408138
5472,18.49568434032059,5.0,Private room,t,t,1,1.0,1  ,1.0,0.03,La Reina,Private room in residential home,30,60,90,365,18.49568434032059
5473,19.728729963008632,,Private room,f,f,0,1.0,1  ,,,Santiago,Private room in condominium (condo),30,60,90,365,19.728729963008632
5474,30.826140567200987,4.77,Entire home/apt,f,t,30,1.0,1 ,1.0,1.13,Santiago,Entire rental unit,2,15,27,99,30.826140567200987
5475,20.55487053020962,,Shared room,t,f,0,2.0,6  ,1.0,,Santiago,Shared room in boutique hotel,30,60,90,365,10.27743526510481
5476,34.5252774352651,4.77,Entire home/apt,f,t,22,2.0,1 ,1.0,0.76,Santiago,Entire rental unit,2,6,36,126,17.26263871763255
5477,24.66091245376079,,Private room,t,f,0,2.0,1  ,1.0,,Ñuñoa,Private room in rental unit,30,60,90,179,12.330456226880395
5478,30.826140567200987,2.5,Entire home/apt,t,f,2,1.0,1 ,1.0,0.06,Santiago,Entire rental unit,23,53,83,83,30.826140567200987
5479,35.75832305795314,4.92,Entire home/apt,t,f,38,2.0,1 ,1.0,1.24,Santiago,Entire rental unit,8,28,51,141,17.87916152897657
5480,228.1134401972873,,Entire home/apt,t,t,0,1.0,3 ,3.0,,La Granja,Entire guest suite,30,60,90,365,228.1134401972873
5481,46.8557336621455,4.83,Entire home/apt,f,t,80,4.0,2 ,2.0,2.77,Ñuñoa,Entire rental unit,0,10,28,208,11.713933415536374
5482,11.097410604192357,,Private room,f,f,0,1.0,1  ,1.0,,Ñuñoa,Private room in townhouse,30,60,90,365,11.097410604192357
5483,67.81750924784217,4.69,Entire home/apt,t,t,26,5.0,1 ,2.0,0.84,Ñuñoa,Entire condominium (condo),8,8,34,309,13.563501849568434
5484,16.029593094944513,5.0,Private room,f,f,1,1.0,1  ,1.0,0.04,Cerrillos,Private room in residential home,30,60,90,180,16.029593094944513
5485,135.6350184956843,4.62,Entire home/apt,f,t,13,2.0,1 ,1.0,0.48,Lo Barnechea,Entire rental unit,29,59,89,355,67.81750924784215
5486,24.66091245376079,3.0,Private room,f,t,2,1.0,1  ,,0.07,Santiago,Private room in rental unit,29,59,89,89,24.66091245376079
5487,14.796547472256474,,Private room,t,t,0,1.0,1  ,1.0,,Ñuñoa,Private room in rental unit,30,60,90,180,14.796547472256474
5488,45.07891491985203,,Private room,t,f,0,2.0,1  ,1.0,,Vitacura,Private room in rental unit,29,59,89,179,22.539457459926016
5489,14.796547472256474,,Private room,f,f,0,2.0,1  ,2.0,,Macul,Private room in rental unit,29,59,89,179,7.398273736128237
5490,28.97657213316893,4.69,Entire home/apt,t,f,94,2.0,1 ,1.0,3.02,Providencia,Entire rental unit,0,0,28,118,14.488286066584465
5492,18.49568434032059,1.0,Private room,t,f,1,3.0,1  ,2.0,0.03,La Cisterna,Private room in residential home,30,60,90,365,6.165228113440197
5493,24.66091245376079,,Private room,t,f,1,2.0,1  ,2.0,0.04,Santiago,Private room in rental unit,28,58,88,88,12.330456226880395
5494,15.413070283600494,,Private room,t,f,0,1.0,2  ,3.0,,Santiago,Private room in residential home,29,59,89,364,15.413070283600494
5495,52.09124537607892,4.5,Entire home/apt,f,t,2,3.0,1.5 ,3.0,2.0,Providencia,Entire rental unit,0,0,0,0,17.363748458692974
5496,110.97410604192356,,Entire home/apt,f,t,0,2.0,1 ,1.0,,Providencia,Entire rental unit,30,60,90,365,55.48705302096178
5497,17.26263871763255,,Private room,t,f,0,1.0,2 ,1.0,,Peñalolén,Private room in rental unit,30,60,90,365,17.26263871763255
5498,30.826140567200987,4.91,Entire home/apt,t,t,100,1.0,1 ,1.0,3.28,Santiago,Entire rental unit,21,51,81,356,30.826140567200987
5499,36.99136868064118,,Private room,t,f,0,3.0,1  ,1.0,,Santiago,Private room in rental unit,27,57,87,177,12.330456226880393
5500,67.81750924784217,4.5,Private room,t,t,18,1.0,1.5  ,1.0,0.63,Lo Barnechea,Private room in chalet,30,60,90,365,67.81750924784217
5501,13.563501849568434,4.5,Private room,f,t,2,1.0,1  ,1.0,0.06,Santiago,Private room in rental unit,30,60,90,365,13.563501849568434
5502,46.8557336621455,5.0,Entire home/apt,f,f,18,3.0,2 ,3.0,0.63,Santiago,Entire condominium (condo),15,43,66,323,15.618577887381832
5503,110.97410604192356,1.0,Entire home/apt,f,t,3,1.0,1 ,1.0,2.0,Providencia,Entire loft,30,60,90,365,110.97410604192356
5504,110.97410604192356,,Entire home/apt,f,t,0,2.0,1 ,1.0,,Providencia,Entire rental unit,30,60,90,365,55.48705302096178
5505,44.91861898890259,,Entire home/apt,f,t,0,2.0,1 ,1.0,,Santiago,Entire rental unit,29,59,89,269,22.459309494451293
5506,110.97410604192356,,Entire home/apt,f,t,0,2.0,1 ,1.0,,Providencia,Entire rental unit,30,60,90,365,55.48705302096178
5507,80.14796547472257,1.0,Entire home/apt,f,t,1,2.0,1 ,1.0,0.19,Providencia,Entire rental unit,30,60,90,365,40.073982737361284
5508,86.31319358816276,,Entire home/apt,f,t,0,2.0,1 ,1.0,,Providencia,Entire rental unit,30,60,90,365,43.15659679408138
5509,73.98273736128236,3.0,Entire home/apt,f,t,2,2.0,1 ,1.0,0.06,Providencia,Entire rental unit,30,60,90,365,36.99136868064118
5510,86.31319358816276,,Entire home/apt,f,t,0,2.0,1 ,1.0,,Providencia,Entire rental unit,30,60,90,365,43.15659679408138
5511,98.64364981504316,,Entire home/apt,f,t,0,2.0,1 ,1.0,,Providencia,Entire rental unit,30,60,90,365,49.32182490752158
5512,98.64364981504316,,Entire home/apt,f,t,0,2.0,1 ,,,Providencia,Entire rental unit,30,60,90,365,49.32182490752158
5513,110.97410604192356,,Entire home/apt,f,t,1,2.0,1 ,1.0,0.45,Providencia,Entire loft,30,60,90,365,55.48705302096178
5514,17.26263871763255,,Private room,t,f,0,1.0,1 ,1.0,,Las Condes,Private room in rental unit,30,60,90,365,17.26263871763255
5515,118.3390875462392,,Hotel room,t,t,0,3.0,,2.0,,Las Condes,Room in serviced apartment,20,20,24,57,39.446362515413064
5516,101.1763255240444,,Hotel room,t,t,0,1.0,1  ,1.0,,Las Condes,Room in serviced apartment,7,37,67,101,101.1763255240444
5517,26.95314426633785,3.17,Private room,f,t,6,1.0,1 ,1.0,0.19,Santiago,Room in hotel,30,60,90,365,26.95314426633785
5518,43.840937114673245,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Las Condes,Entire rental unit,29,59,88,88,43.840937114673245
5519,22.98766954377312,5.0,Private room,t,t,4,1.0,1  ,1.0,0.17,Las Condes,Private room in rental unit,9,22,52,142,22.98766954377312
5520,11.713933415536374,,Private room,f,t,2,1.0,2 ,1.0,0.06,Santiago,Private room in rental unit,25,55,85,85,11.713933415536374
5521,18.49568434032059,,Private room,t,f,0,1.0,1  ,1.0,,Ñuñoa,Private room in rental unit,1,31,61,336,18.49568434032059
5522,61.65228113440197,4.97,Entire home/apt,t,t,31,3.0,2 ,2.0,0.99,Las Condes,Entire rental unit,0,17,37,312,20.55076037813399
5523,32.059186189889026,4.0,Private room,f,f,2,2.0,1.5  ,1.0,0.07,Santiago,Private room in rental unit,28,58,88,363,16.029593094944513
5524,52.84463625154131,4.7,Entire home/apt,f,t,43,4.0,2 ,2.0,1.38,Santiago,Entire rental unit,0,0,23,113,13.211159062885327
5525,19.728729963008632,5.0,Private room,f,t,6,1.0,1  ,1.0,0.19,Las Condes,Private room in rental unit,0,0,0,147,19.728729963008632
5526,33.347718865598026,4.69,Private room,t,f,13,1.0,1  ,1.0,0.48,Santiago,Private room in rental unit,11,35,61,237,33.347718865598026
5527,24.66091245376079,,Private room,t,f,0,4.0,2  ,2.0,,Independencia,Private room in residential home,28,58,88,363,6.165228113440198
5528,405.1430332922318,,Entire home/apt,f,t,1,6.0,2 ,2.0,0.04,Lo Barnechea,Entire rental unit,24,54,84,359,67.52383888203863
5529,43.15659679408138,4.75,Entire home/apt,t,t,8,3.0,2 ,2.0,0.28,Santiago,Entire rental unit,0,0,0,239,14.385532264693794
5530,67.80517879161529,,Entire home/apt,f,f,0,1.0,1 ,1.0,,Ñuñoa,Entire rental unit,30,60,90,365,67.80517879161529
5531,160.29593094944514,5.0,Entire home/apt,f,f,6,5.0,1 ,2.0,0.21,Lo Barnechea,Entire rental unit,30,60,89,89,32.059186189889026
5532,12.330456226880395,,Private room,t,f,0,1.0,1  ,1.0,,La Reina,Private room in residential home,30,60,90,365,12.330456226880395
5533,49.32182490752158,4.67,Entire home/apt,t,f,6,1.0,1 ,1.0,0.19,Las Condes,Entire rental unit,0,0,24,299,49.32182490752158
5534,98.64364981504316,5.0,Entire home/apt,t,t,7,2.0,2 ,2.0,0.23,Vitacura,Entire rental unit,0,0,0,119,49.32182490752158
5535,54.254007398273735,4.71,Entire home/apt,t,t,100,1.0,2 ,2.0,3.29,Las Condes,Entire condominium (condo),0,0,23,292,54.254007398273735
5536,36.99136868064118,,Entire home/apt,t,f,0,3.0,1 ,2.0,,Conchalí,Entire rental unit,28,58,88,178,12.330456226880393
5537,36.99136868064118,4.33,Private room,f,f,3,1.0,1  ,1.0,0.11,Vitacura,Private room in rental unit,0,24,54,329,36.99136868064118
5538,25.89395807644883,,Private room,t,f,0,3.0,2  ,2.0,,La Cisterna,Private room in residential home,30,60,90,90,8.631319358816276
5539,80.14796547472257,4.72,Entire home/apt,t,t,31,1.0,0 ,,0.99,Providencia,Entire rental unit,23,53,83,83,80.14796547472257
5540,50.55487053020962,5.0,Entire home/apt,f,f,1,1.0,1 ,1.0,0.04,Santiago,Entire rental unit,0,0,23,23,50.55487053020962
5541,26.045622688039455,5.0,Private room,t,f,4,1.0,1  ,1.0,0.13,Santiago,Private room in rental unit,25,31,54,329,26.045622688039455
5543,24.154130702836007,4.5,Private room,f,t,6,1.0,1  ,1.0,0.2,Santiago,Room in hotel,29,59,89,364,24.154130702836007
5544,234.2786683107275,4.46,Entire home/apt,t,t,13,6.0,1 ,2.0,0.46,Lo Barnechea,Entire rental unit,30,60,90,365,39.04644471845459
5545,29.94574599260173,4.95,Entire home/apt,f,t,75,2.0,2 ,2.0,2.41,Santiago,Entire rental unit,0,0,0,0,14.972872996300865
5546,30.826140567200987,4.0,Entire home/apt,f,f,2,1.0,1 ,1.0,0.07,Ñuñoa,Entire guest suite,0,24,54,54,30.826140567200987
5547,110.442663378545,,Entire home/apt,t,t,0,3.0,2 ,2.0,,Santiago,Entire rental unit,29,59,89,364,36.81422112618167
5548,24.66091245376079,5.0,Private room,f,f,2,1.0,1  ,1.0,0.07,Santiago,Private room in rental unit,30,60,90,179,24.66091245376079
5549,29.59309494451295,4.27,Entire home/apt,f,t,33,1.0,1 ,1.0,1.06,Santiago,Entire rental unit,25,55,85,360,29.59309494451295
5550,101.46609124537608,4.78,Entire home/apt,t,f,43,3.0,1 ,2.0,1.41,Las Condes,Entire rental unit,18,48,78,353,33.82203041512536
5551,14.796547472256474,,Private room,t,t,0,5.0,1.5 ,1.0,,Ñuñoa,Private room in chalet,30,60,90,269,2.9593094944512948
5552,20.96177558569667,4.75,Entire home/apt,f,t,21,2.0,1 ,1.0,0.72,Santiago,Entire rental unit,0,0,16,291,10.480887792848335
5553,24.66091245376079,,Private room,f,t,0,1.0,1  ,1.0,,Las Condes,Private room in rental unit,29,59,89,179,24.66091245376079
5554,44.38964241676942,5.0,Private room,f,t,8,1.0,1  ,1.0,0.26,Ñuñoa,Private room in townhouse,29,59,89,364,44.38964241676942
5555,9.864364981504316,,Private room,f,f,0,1.0,1  ,,,La Reina,Private room in serviced apartment,30,60,90,179,9.864364981504316
